,customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.Daily
4637,6352-GIGGQ,False,Male,False,False,False,67,True,True,DSL,True,True,True,True,True,True,One year,True,Bank transfer (automatic),88.8,5903.15,2.92
4638,6352-TWCAU,True,Female,False,False,False,35,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.45,3029.1,2.84
4639,6353-BRMMA,False,Female,False,True,True,54,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),104.1,5645.8,3.42
4640,6356-ELRKD,True,Female,False,False,False,1,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,95.6,95.6,3.14
4641,6357-JJPQT,False,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.5,232.35,2.64
4642,6358-LYNGM,True,Male,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,74.9,2.46
4643,6360-SVNWV,False,Female,True,False,False,31,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),73.55,2094.65,2.42
4644,6362-QHAFM,False,Male,False,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,108.3,4586.15,3.56
4645,6365-HITVU,False,Female,False,True,True,71,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),87.25,6328.7,2.87
4646,6365-MTGZX,True,Male,False,False,False,24,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,96.0,2122.45,3.15
4647,6366-XIVKZ,False,Female,False,True,True,13,True,False,DSL,True,False,True,False,False,True,Month-to-month,True,Mailed check,63.15,816.8,2.07
4648,6366-ZGQGL,True,Male,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.8,24.8,0.81
4649,6368-NWMCE,False,Female,False,False,False,38,True,True,DSL,False,True,False,True,False,True,Month-to-month,False,Credit card (automatic),68.15,2656.3,2.24
4650,6368-TZZDT,False,Male,False,True,True,4,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.5,96.85,0.64
4651,6369-MCAKO,False,Female,False,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.05,6185.8,2.93
4652,6370-ZVHDV,False,Female,False,True,False,61,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),25.3,1554.9,0.83
4653,6371-NZYEG,False,Male,False,True,True,16,True,False,DSL,True,False,True,False,True,False,Two year,False,Mailed check,64.25,1024.0,2.11
4654,6372-RFVNS,True,Female,False,True,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.8,78.8,2.59
4655,6374-AFWOX,False,Male,False,True,False,46,True,False,DSL,True,True,True,True,False,False,Two year,False,Mailed check,65.65,3047.15,2.16
4656,6374-NTQLP,False,Male,True,True,True,72,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),104.1,7447.7,3.42
4657,6376-GAHQE,True,Male,False,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,77.85,299.2,2.56
4658,6377-KSLXC,False,Male,False,False,False,5,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,19.95,107.05,0.66
4659,6377-WHAOX,False,Female,False,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.15,6411.25,3.49
4660,6379-RXJRQ,True,Male,False,True,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1,659.65,2.3
4661,6380-ARCEH,False,Male,False,False,False,1,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.2,20.2,0.66
4663,6383-ZTSIW,False,Female,True,True,False,39,True,False,Fiber optic,True,True,False,False,True,True,One year,False,Mailed check,99.1,3877.95,3.26
4664,6384-VMJHP,False,Female,False,False,False,72,True,False,DSL,True,True,True,True,False,True,Two year,True,Credit card (automatic),73.0,5265.2,2.4
4666,6386-SZZKH,True,Female,False,True,True,49,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),107.95,5293.2,3.55
4667,6388-TABGU,False,Male,False,False,True,62,True,False,DSL,True,True,False,False,False,False,One year,False,Bank transfer (automatic),56.15,3487.95,1.84
4668,6390-DSAZX,True,Female,False,False,True,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,73.6,73.6,2.42
4669,6393-WRYZE,True,Female,False,True,False,34,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,97.65,3207.55,3.21
4670,6394-HHHZM,False,Male,False,False,False,3,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.7,57.5,0.68
4671,6394-MFYNG,True,Female,False,False,False,48,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),107.4,5121.3,3.53
4672,6397-JNZZG,True,Female,True,True,False,43,False,False,DSL,False,True,True,False,True,True,Month-to-month,False,Credit card (automatic),55.55,2342.2,1.82
4673,6400-BWQKW,True,Female,False,False,False,6,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,79.05,434.5,2.6
4674,6402-EJMWF,False,Male,False,False,False,4,True,False,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,55.3,238.5,1.82
4675,6402-SSEJG,False,Female,False,False,False,25,False,False,DSL,True,True,True,False,True,True,One year,False,Electronic check,61.05,1540.2,2.01
4676,6402-ZFPPI,True,Female,True,False,False,25,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Mailed check,102.8,2660.2,3.38
4677,6407-GSJNL,False,Female,False,False,False,51,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),24.95,1288.0,0.82
4678,6407-UTSLV,False,Female,True,False,False,2,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),83.8,163.7,2.75
4679,6408-OTUBZ,False,Female,False,False,False,66,True,True,Fiber optic,True,True,True,True,True,False,One year,True,Bank transfer (automatic),104.55,6779.05,3.43
4680,6408-WHTEF,False,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,89.4,6376.55,2.94
4681,6410-LEFEN,True,Female,False,False,False,9,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.15,416.45,1.48
4682,6413-XKKPU,True,Male,False,True,True,17,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,True,Electronic check,89.4,1539.45,2.94
4683,6416-JNVRK,False,Female,False,False,False,46,True,False,DSL,False,False,False,False,False,True,One year,False,Credit card (automatic),55.65,2688.85,1.83
4684,6416-TVAIH,True,Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,68.5,68.5,2.25
4685,6416-YJTTB,False,Male,False,False,False,11,True,False,Fiber optic,True,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),79.5,795.65,2.61
4686,6418-HNFED,False,Male,False,True,False,51,True,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),83.25,4089.45,2.73
4687,6418-PIQSP,False,Female,False,True,False,62,True,False,DSL,True,False,True,True,True,True,Two year,False,Mailed check,81.0,4985.9,2.66
4688,6419-ZTTLE,False,Male,True,True,False,23,True,False,No,False,False,False,False,False,False,One year,True,Electronic check,20.75,485.2,0.68
4689,6421-SZVEM,False,Female,False,True,True,28,True,False,Fiber optic,True,False,False,False,False,True,One year,True,Bank transfer (automatic),82.85,2320.8,2.72
4690,6424-ELEYH,True,Female,False,True,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),74.75,229.5,2.46
4691,6425-JWTDV,False,Male,False,True,False,48,True,False,No,False,False,False,False,False,False,Two year,False,Mailed check,19.25,855.1,0.63
4692,6425-YQLLO,True,Female,True,True,False,66,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),105.95,6975.25,3.48
4693,6427-FEFIG,False,Female,False,True,True,24,True,True,DSL,True,False,True,False,True,True,Two year,False,Credit card (automatic),78.6,1846.65,2.58
4694,6429-SHBCB,False,Male,False,False,False,19,True,True,DSL,False,False,False,False,True,True,Month-to-month,False,Mailed check,69.6,1394.55,2.29
4695,6432-TWQLB,True,Male,False,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.4,401.1,2.81
4696,6434-TTGJP,False,Male,False,True,True,10,False,False,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),53.7,521.0,1.76
4697,6435-SRWBJ,False,Female,False,False,False,5,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,82.75,417.75,2.72
4698,6435-VWCCY,False,Male,True,True,False,65,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Credit card (automatic),92.7,5968.4,3.05
4699,6437-UDQJM,False,Female,True,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,True,Credit card (automatic),84.1,6129.65,2.76
4700,6437-UKHMV,True,Female,False,False,False,7,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.7,586.05,2.62
4701,6439-GTPCA,True,Female,False,False,False,45,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Electronic check,87.25,3941.7,2.87
4702,6439-LAJXL,False,Male,False,True,False,9,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,68.95,593.85,2.27
4703,6439-PKTRR,False,Female,False,True,True,70,True,True,DSL,True,True,True,True,True,False,Two year,False,Electronic check,80.7,5617.95,2.65
4704,6440-DKQGE,False,Male,False,False,True,30,True,False,DSL,False,True,True,False,True,False,One year,False,Credit card (automatic),64.5,1929.95,2.12
4705,6445-TNRXS,False,Male,False,True,True,68,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.7,7849.85,3.77
4706,6447-EGDIV,False,Female,False,False,False,31,True,False,No,False,False,False,False,False,False,One year,False,Mailed check,20.95,683.25,0.69
4707,6447-GORXK,False,Male,False,False,True,31,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.0,789.2,0.82
4708,6457-GIRWB,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,69.35,2.28
4709,6457-USBER,True,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.8,80.8,2.65
4710,6458-CYIDZ,False,Female,True,False,False,5,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,80.7,374.8,2.65
4711,6461-PPAXN,False,Female,False,True,True,35,True,False,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),54.95,1916.0,1.81
4712,6461-SZMCV,False,Female,False,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),87.95,6365.35,2.89
4714,6463-HHXJR,False,Female,False,True,True,71,True,True,Fiber optic,True,True,True,False,True,False,Two year,False,Bank transfer (automatic),100.5,7030.65,3.3
4715,6463-MVYRY,False,Female,True,False,False,57,True,False,DSL,True,False,True,True,True,False,Two year,False,Bank transfer (automatic),69.85,4003.0,2.29
4716,6464-KEXXH,False,Male,False,False,False,8,False,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.25,186.3,0.83
4717,6465-GSRCL,False,Female,False,False,True,67,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),106.6,7244.7,3.5
4718,6467-CHFZW,True,Male,False,True,True,47,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.35,4749.15,3.26
4719,6469-MRVET,False,Male,False,True,True,1,True,False,No,False,False,False,False,False,False,One year,True,Electronic check,20.2,20.2,0.66
4720,6469-QJKZW,False,Female,False,True,False,4,True,False,No,False,False,False,False,False,False,Month-to-month,False,Electronic check,20.15,91.4,0.66
4721,6473-ULUHT,False,Male,False,True,True,16,True,True,DSL,True,True,False,True,True,True,Month-to-month,False,Electronic check,84.9,1398.25,2.79
4722,6474-FVJLC,True,Male,False,False,False,2,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,86.0,165.45,2.83
4723,6475-VHUIZ,False,Female,False,True,False,23,True,False,DSL,False,False,True,True,False,False,Month-to-month,False,Electronic check,54.25,1221.55,1.78
4724,6476-EPYZR,False,Male,False,True,True,12,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.5,255.5,0.67
4725,6476-YHMGA,False,Female,False,True,True,15,True,False,DSL,False,True,True,True,True,True,Month-to-month,False,Bank transfer (automatic),76.5,1155.6,2.51
4726,6478-HRRCZ,False,Male,False,True,False,32,True,False,DSL,True,True,False,True,False,True,One year,False,Mailed check,70.5,2201.75,2.32
4727,6479-OAUSD,False,Male,False,False,False,25,True,False,No,False,False,False,False,False,False,One year,False,Credit card (automatic),19.9,510.8,0.65
4728,6479-SZPLM,False,Male,False,True,True,36,True,False,No,False,False,False,False,False,False,Two year,False,Credit card (automatic),19.45,754.5,0.64
4729,6479-VDGRK,False,Female,False,True,True,72,True,False,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.3,6129.2,2.8
4730,6480-YAGIY,False,Male,False,False,False,45,True,False,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),112.2,5031.85,3.69
4731,6481-ESCNL,False,Female,False,False,False,29,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),100.55,2878.75,3.3
4732,6481-LXPWL,False,Male,False,True,True,56,False,False,DSL,False,True,True,False,False,False,One year,True,Credit card (automatic),36.1,1971.5,1.19
4733,6481-OGDOO,True,Male,False,True,False,67,True,False,Fiber optic,True,True,False,False,False,True,One year,True,Credit card (automatic),90.6,6056.15,2.98
4734,6483-OATDN,False,Male,False,True,True,8,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Credit card (automatic),51.3,411.6,1.69
4735,6484-LATFU,False,Male,False,False,False,68,True,True,No,False,False,False,False,False,False,Two year,False,Mailed check,24.55,1657.4,0.81
4736,6485-QXWWE,False,Female,False,False,True,62,True,True,No,False,False,False,False,False,False,Two year,False,Bank transfer (automatic),26.0,1638.7,0.85
4737,6486-LHTMA,False,Female,True,True,False,31,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,90.7,2835.5,2.98
4738,6490-FGZAT,False,Male,False,False,False,6,True,False,No,False,False,False,False,False,False,Month-to-month,False,Mailed check,20.65,109.3,0.68
4739,6496-JDSSB,False,Female,False,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80.0,624.6,2.63
4740,6496-SLWHQ,True,Male,True,False,False,3,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.0,294.45,3.45
4741,6497-TILVL,False,Female,False,True,True,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,50.7,350.35,1.67
4742,6500-JVEGC,False,Male,False,False,False,68,True,True,Fiber optic,True,True,True,False,True,False,One year,False,Bank transfer (automatic),101.35,7110.75,3.33
4743,6502-HCJTI,True,Male,True,True,False,7,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.7,673.1,3.11
4744,6502-KUGLL,False,Female,False,True,True,14,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Bank transfer (automatic),59.45,780.85,1.95
